julkaisu_pvm;tuotenimi;malli;tekniset_arvot;tuote_paaryhma_nimi;nimike;viivakoodi;vaaranlaji;tapaus_tulos;tapausnumero;tapauksen_kuvat;muut_tiedot;vastuutaho;asiakirjat;puutteet;paatos
14.03.2016;faro Barcelona;Tuote 42866 / ZG-WG-(9--12W)EMC (verkkoliitäntäkoje);DS-12W, 100-240V, 50/60Hz, class II/III, IP20;Valaisimet ja valaisintarvikkeet;Kattovalaisin, led;8421776085442;Sähköisku;Myyntikielto;YNS-20151126-02;http://marek.tukes.fi/Tuote.aspx?kuvaid=28368,http://marek.tukes.fi/Tuote.aspx?kuvaid=28361,http://marek.tukes.fi/Tuote.aspx?kuvaid=28362;Myyntikieltopäätöksellä maahantuoja on määrätty lopettamaan tuotteen myynnin ja muun luovuttamisen eli uudet toimitukset jälleenmyyjille. Koska tuotteesta ei aiheudu välitöntä vaaraa hengelle, terveydelle tai omaisuudelle, maahantuojaa ei ole velvoitettu keräämään tätä tuotetta pois jälleenmyyjiltä tai loppukäyttäjiltä. Kuluttaja voi kuitenkin kuluttajasuojalain mukaan palauttaa tuotteen virheellisenä (turvallisuusvaatimusten vastaisena) ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voi tehdä, on myyjällä oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Device Ky Aputoiminimi E.lite,Maahantuoja,Kanervistontie 1,45200,KOUVOLA;;Puutteet liitäntälaitteen rakenteessa sekä eristyksessä.;Tukesin päätöksellä tuotteelle on asetettu myyntikielto.
14.03.2016;Radionette REXE3RE15E;Y04FE-060-0500G (verkkoliitäntäkoje);Input: 100-240 V ~, 50-60 Hz, 0.2 A, class II,  Output: 6 V d.c., 500 mA (verkkoliitäntäkoje);Viihde-elektroniikka;Radiovastaanotin;5017416519823;Sähköisku;Myyntikielto;YNS-20151116-01;http://marek.tukes.fi/Tuote.aspx?kuvaid=27532,http://marek.tukes.fi/Tuote.aspx?kuvaid=27533,http://marek.tukes.fi/Tuote.aspx?kuvaid=27534;Myyntikieltopäätöksellä maahantuoja on määrätty lopettamaan tuotteen myynnin ja muun luovuttamisen eli uudet toimitukset jälleenmyyjille. Koska tuotteesta ei aiheudu välitöntä vaaraa hengelle, terveydelle tai omaisuudelle, maahantuojaa ei ole velvoitettu keräämään tätä tuotetta pois jälleenmyyjiltä tai loppukäyttäjiltä. Kuluttaja voi kuitenkin kuluttajasuojalain mukaan palauttaa tuotteen virheellisenä (turvallisuusvaatimusten vastaisena) ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voi tehdä, on myyjällä oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Gigantti Oy Ab ,Maahantuoja,Sanomatalo,Töölönlahdenkatu 2 ,00100,HELSINKI;;Liitäntälaitteen eristyspuute.;Tukesin päätöksellä tuotteelle on asetettu myyntikielto. Huom: kieltopäätös ei koske uudella verkkolaitteella toimitettuja malleja, jotka tunnistaa pakkauksen viivakoodin alla olevan merkinnän suluissa olevasta A kirjaimesta. Esim:  EU.V.02 (A).
15.03.2016;Lord Nelson sisustuslyhty 27 cm;musta;;Tavara;Bioetanolilyhty;7393533099065;Palovamma,Palo;Markkinoilta poisto;MNI-20150325-09;http://marek.tukes.fi/Tuote.aspx?kuvaid=29028;Toiminnanharjoittaja on vapaaehtoisesti sitoutunut lopettamaan tämän tuotteen markkinoinnin, myynnin ja muun luovuttamisen sekä ryhtymään toimenpiteisiin, joilla myymättömät tuotteet saadaan kerätyksi pois markkinoilta. Lisäksi Tukes on antanut päätöksen, jonka mukaan yritys ei saa jatkaa tuotteiden myyntiä ennen kuin turvallisuuspuutteet on korjattu. Puute tuotteen turvallisuudessa on kuluttajansuojalain mukainen tavaran virhe. Virheen oikaisussa ohjeita ja sovitteluapua antaa kuluttajaneuvonta www.kkv.fi/kuluttajaneuvonta.;GC Sportswear Oy  ,Tukkumyyjä,Mikkolantie 1 B ,00640,HELSINKI;;Tuote voi aiheuttaa tulipalon ja palovammojen vaaraa. Lyhdyn koristekivet käytännössä estävät liekin tukahduttamisen käyttöohjeiden mukaisesti. Lisäksi liekit voivat  lyhtyä sammutettaessa nousta lasisylinterin sisällä sammutinta pitelevän käden korkeudelle ja aiheuttaa palovamman vaaraa. Lyhdyn lasisylinteri kuumenee nopeasti polttavan kuumaksi, jolloin lasiin koskeminen ilman suojakäsineitä aiheuttaa palovamman vaaraa. Bioetanolisäiliön maksimitäytön merkintä näkyy erittäin huonosti, mistä voi seurata ylitäyttö ja tulipalon vaara nesteen syttyessä kuumilla/kuumenevilla pinnoilla. Lisäksi tuotteesta puuttuivat suomenkieliset varoitukset ja käyttöohjeet.;Toiminnanharjoittaja on vapaaehtoisesti ryhtynyt korjaaviin toimenpiteisiin tuotteen poistamiseksi markkinoilta. Lisäksi Tukes on antanut asiasta myyntikielto- ja markkinoiltapoistopäätöksen.
15.03.2016;PSE® Enigma varsijousi;;;Tavara;Harrasteväline;;Muut ulkoiset vammat;Palautusmenettely;MNI-20150817-02;http://marek.tukes.fi/Tuote.aspx?kuvaid=26332;Poista tuote käytöstä välittömästi! Toiminnanharjoittaja on oma-aloitteisesti suorittanut toimenpiteet, joiden avulla markkinoilla (myynnissä) ja loppukäyttäjillä jo olevat tuotteet saadaan kerättyä takaisin. Toiminnanharjoittaja antaa lisätietoja toimintaohjeista, tuotteen aiheutumasta vaarasta sekä jälleenmyyntipaikoista.;Digimesta Oy ,Maahantuoja,Turuntie 33 ,32700,HUITTINEN;;Varsijousen laukaisumekanismi saattaa laueta ennenaikaisesti, minkä vuoksi nuoli saattaa lentää ei-toivottuun suuntaan ja aiheuttaa näin vaaraa kuluttajan turvallisuudelle.;Toiminnanharjoittaja on  vapaaehtoisesti ryhtynyt tuotetta koskevan palautusmenettelyn järjestämiseen.
15.03.2016;Sulky/S;Sarjanumerot: 20141, 20142 ja 20151;;Tavara;Lastenvaunut;;Muut ulkoiset vammat;Palautusmenettely;ASK-20160209-01;http://marek.tukes.fi/Tuote.aspx?kuvaid=29034;Poista tuote käytöstä välittömästi! Toiminnanharjoittaja on oma-aloitteisesti suorittanut toimenpiteet, joiden avulla markkinoilla (myynnissä) ja loppukäyttäjillä jo olevat tuotteet saadaan korjattua. Toiminnanharjoittaja on vaihtanut vialliset eturenkaat uusiin. Toiminnanharjoittaja antaa lisätietoja toimintaohjeista, tuotteen aiheutumasta vaarasta sekä jälleenmyyntipaikoista.;Lastentarvike Baby Style Oy  ,Maahantuoja,Poratie 7 ,90150,OULU;;Lastenrattaiden irrotettavan eturenkaan muovinen osa saattaa katketa aiheuttaen renkaan irtoamisen.;Toiminnanharjoittaja on oma-aloitteisesti ryhtynyt toimenpiteisiin tämän tuotteen korjaamiseksi. Yritys on ollut yhteydessä tuotteen ostaneisiin asiakkaisiin viallisten eturenkaiden vaihtamiseksi uusiin.
16.03.2016;Kenwood BLEND-X PRO BLM800;type BLM80;;Tavara;Keittiötarvike;;Sisäiset vammat,Muut ulkoiset vammat;Palautusmenettely;MNI-20150817-01;http://marek.tukes.fi/Tuote.aspx?kuvaid=29037;Poista tuote käytöstä välittömästi! Toiminnanharjoittaja on oma-aloitteisesti suorittanut toimenpiteet, joiden avulla markkinoilla (myynnissä) ja loppukäyttäjillä jo olevat tuotteet saadaan kerättyä takaisin. Toiminnanharjoittaja antaa lisätietoja toimintaohjeista, tuotteen aiheutumasta vaarasta sekä jälleenmyyntipaikoista.;Kenwood ,Valmistaja,,,;http://marek.tukes.fi/Tuote.aspx?asiakirjaid=585;Tietyissä lokakuun 2014 ja kesäkuun 2015 välisenä aikana myydyissä tehosekoittimissa on vika, joka voi ilmetä varsinkin silloin, jos tehosekoitinta rasitetaan voimakkaasti. Tuotteen kuluessa käytössä leikkausterästä saattaa irrota osia, jotka kuluttaja voi niellä leikattavan elintarvikkeen seassa tai jotka saattava irrota voimalla kiinnityskohdistaan ja rikkoa tuotteen lasikuvun. Tuote voi aiheuttaa vaaraa kuluttajan turvallisuudelle.Jos sinulla on tehosekoitin BLEND-X PRO BLM800, jonka tyyppi on BLM80, tarkista tyyppi ja päivämääräkoodi kuvassa esitetyllä tavalla. www.kenwoodworld.com (asiakastuen sivut) tai www.blendxproblm800safetynotice.com. Voit myös soittaa ilmaiseen palvelunumeroon 0800-915-836.;Toiminnanharjoittaja on oma-aloitteisesti ryhtynyt tätä tuotetta koskevaan palautusmenettelyyn. Yritys pyytää kuluttajia palauttamaan tuotteet ja kerää tuotteet pois kuluttajilta sekä myynnistä ja muusta jakelusta.
16.03.2016;Specialized;Malli 0910-2090;;Tavara;Polkupyörätarvike;7 19676 76745 1;Muut ulkoiset vammat;Palautusmenettely;MNI-20150817-03;http://marek.tukes.fi/Tuote.aspx?kuvaid=29038,http://marek.tukes.fi/Tuote.aspx?kuvaid=29039,http://marek.tukes.fi/Tuote.aspx?kuvaid=29040;Poista tuote käytöstä välittömästi! Toiminnanharjoittaja on oma-aloitteisesti suorittanut toimenpiteitä, joiden avulla markkinoilla (myynnissä) ja loppukäyttäjillä jo olevat tuotteet saataisiin kerättyä takaisin. Toiminnanharjoittaja antaa lisätietoja toimintaohjeista, tuotteen aiheutumasta vaarasta sekä jälleenmyyntipaikoista.;Specialized jälleenmyyjät Suomessa ,Ei määritelty,,,;;Tuote voi aiheuttaa vaaraa kuluttajien turvallisuudelle, koska poljin voi rikkoutua/pettää käytössä, mistä voi aiheutua vammoja pyöräilijälle.;Toiminnanharjoittaja on oma-aloitteisesti ryhtynyt tätä tuotetta koskevaan palautusmenettelyyn. Yritys pyytää kuluttajia palauttamaan tuotteet ja kerää tuotteet pois kuluttajilta sekä myynnistä ja muusta jakelusta.
16.03.2016;Avec;KS-9000 (latauslaite: KHG030030D-2);;Kotitalouslaitteet;Parranajokone, ladattava;6417846041939;Sähkömagneettinen yhteensopimattomuus;Myyntikielto;JAT-20151106-04;http://marek.tukes.fi/Tuote.aspx?kuvaid=28065,http://marek.tukes.fi/Tuote.aspx?kuvaid=28070,http://marek.tukes.fi/Tuote.aspx?kuvaid=28072,http://marek.tukes.fi/Tuote.aspx?kuvaid=28071;Myyntikieltopäätöksellä maahantuoja on määrätty lopettamaan tuotteen myynnin ja muun luovuttamisen eli uudet toimitukset jälleenmyyjille. Koska tuotteesta ei aiheudu välitöntä vaaraa hengelle, terveydelle tai omaisuudelle, maahantuojaa ei ole velvoitettu keräämään tätä tuotetta pois jälleenmyyjiltä tai loppukäyttäjiltä. Kuluttaja voi kuitenkin kuluttajasuojalain mukaan palauttaa tuotteen virheellisenä (vaatimusten vastaisena) ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voi tehdä, on myyjällä oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Semac Oy Ab ,Maahantuoja,Ruosilankuja 6,00390,HELSINKI;;Laite saattaa aiheuttaa häiriöitä muille sähkö- ja elektroniikkalaitteille.;Tukesin päätöksellä tuotteelle on asetettu myyntikielto.
18.03.2016;DMM;Sulkurengas, useita eri malleja;;Tavara;Kiipeilyturvavaruste;;Muut ulkoiset vammat;Palautusmenettely;MNI-20160111-01;http://marek.tukes.fi/Tuote.aspx?kuvaid=28186;Poista tuote käytöstä välittömästi! Yritys on oma-aloitteisesti suorittanut toimenpiteet, joiden avulla markkinoilla (myynnissä) ja loppukäyttäjillä jo olevat tuotteet saadaan kerättyä takaisin. Yritys antaa lisätietoja toimintaohjeista, tuotteen aiheutumasta vaarasta sekä jälleenmyyntipaikoista. Tuotteen jakelijoita Suomessa ovat: Camu Oy, Lemuntie 3-5 00510 Helsinki, puh. (09) 278 1420, www.camu.fi, Isatis Oy, Mekaanikonkatu 15 A, 00880 Helsinki, puh. 050 - 4417489, www.isatis.fi, ja Several Oy, Takkatie 10 E, 00370 Helsinki, puh. (09) 348 9110, www.several.fi;DMM International Ltd ,Valmistaja,,,;http://marek.tukes.fi/Tuote.aspx?asiakirjaid=583;Joidenkin sulkurenkaiden jousimekanismi saattaa pettää ja estää portin sulkeutumisen. Tämä voi johtaa tilanteeseen, jossa sulkurengas voi vaurioitua tai avautua käytön aikana aiheuttaen käyttäjän putoamisen.;Yritys on oma-aloitteisesti ryhtynyt tätä tuotetta koskevaan palautusmenettelyyn. Yritys pyytää kuluttajia palauttamaan tuotteet ja kerää tuotteet pois kuluttajilta sekä myynnistä ja muusta jakelusta.
23.03.2016;Fenix;ARE-C1;Sissäntulo: AC 100-240V, 50/60Hz, 200 mA (max) // DC 12V, 1A (max).Ulostulo:DC 2V, 1A x 2, Luokka II;Verkkoliitäntäkojeet ja lataus;Latauslaite;6942870320311;Sähköisku;Myyntikielto;YNS-20150917-05;http://marek.tukes.fi/Tuote.aspx?kuvaid=26762,http://marek.tukes.fi/Tuote.aspx?kuvaid=26763,http://marek.tukes.fi/Tuote.aspx?kuvaid=26764;Myyntikieltopäätöksellä maahantuoja on määrätty lopettamaan tuotteen myynnin ja muun luovuttamisen eli uudet toimitukset jälleenmyyjille. Koska tuotteesta ei aiheudu välitöntä vaaraa hengelle, terveydelle tai omaisuudelle, maahantuojaa ei ole velvoitettu keräämään tätä tuotetta pois jälleenmyyjiltä tai loppukäyttäjiltä. Kuluttaja voi kuitenkin kuluttajasuojalain mukaan palauttaa tuotteen virheellisenä (turvallisuusvaatimusten vastaisena) ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voi tehdä, on myyjällä oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Delotec Oy ,Maahantuoja,Ahjokatu 13,40320,JYVÄSKYLÄ;;Muuuntajan sisäiset eristykset eivät täytä asetettuja vaatimuksia.;Tukesin päätöksellä tuotteelle on asetettu myyntikielto.
30.03.2016;nor-tec;75621 (GL3220);2000lm;Valaisimet ja valaisintarvikkeet;Valonheitin, LED;5709386756215;Sähköisku;Markkinoilta poisto;JAT-20151127-03;http://marek.tukes.fi/Tuote.aspx?kuvaid=28454,http://marek.tukes.fi/Tuote.aspx?kuvaid=28450,http://marek.tukes.fi/Tuote.aspx?kuvaid=28451;Määräyksellä poistaa tuote markkinoilta maahantuoja on velvoitettu lopettamaan tuotteen myynnin ja muun luovuttamisen sekä keräämään sen pois myynnistä. Kuluttajasuojalain mukaan tuotteen saa virheellisenä (turvallisuusvaatimusten vastaisena) palauttaa ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voida tehdä, myyjällä on oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;HP SCHOU Oy Ab ,Maahantuoja,Jorvaksen myllytie 5 ,02420,JORVAS;;Tuotteen vedenpitävyys ei täytä vaatimuksia.;Tukesin päätöksellä tuote on määrätty poistettavaksi markkinoilta.
30.03.2016;TrustFire;TR-003P4;Class II, IPX0. Input : AC 110-240V, 50/60Hz or DC 12V, 2A. Output : 4,2V, 4x500mA;Verkkoliitäntäkojeet ja lataus;Latauslaite;ei ole;Sähköisku;Markkinoilta poisto;YNS-20151209-02;http://marek.tukes.fi/Tuote.aspx?kuvaid=28536,http://marek.tukes.fi/Tuote.aspx?kuvaid=28530,http://marek.tukes.fi/Tuote.aspx?kuvaid=28534;Määräyksellä poistaa tuote markkinoilta maahantuoja on velvoitettu lopettamaan tuotteen myynnin ja muun luovuttamisen sekä keräämään sen pois myynnistä. Kuluttajasuojalain mukaan tuotteen saa virheellisenä (turvallisuusvaatimusten vastaisena) palauttaa ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voida tehdä, myyjällä on oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Lapin Akut Oy ,Vähittäismyyjä,Lautatie 9,96300,ROVANIEMI;;Tuotteen eristyksessä puutteita.;Tukesin päätöksellä tuote on määrätty poistettavaksi markkinoilta.
30.03.2016;FUJ:TECH;MAX-001, Five Port USB Charger;Input: 100-240 VAC, klass II, Output: 5 V / 8 A Total;Verkkoliitäntäkojeet ja lataus;Latauslaite, USB;6438148015442;Palo;Markkinoilta poisto;YNS-20151207-03;http://marek.tukes.fi/Tuote.aspx?kuvaid=28356,http://marek.tukes.fi/Tuote.aspx?kuvaid=28354,http://marek.tukes.fi/Tuote.aspx?kuvaid=28355;Määräyksellä poistaa tuote markkinoilta maahantuoja on velvoitettu lopettamaan tuotteen myynnin ja muun luovuttamisen sekä keräämään sen pois myynnistä. Kuluttajasuojalain mukaan tuotteen saa virheellisenä (turvallisuusvaatimusten vastaisena) palauttaa ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voida tehdä, myyjällä on oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Verkkokauppa.com Oyj ,Vähittäismyyjä,Tyynenmerenkatu 11,00220,HELSINKI;;Tuotteen kotelomateriaali ei täytä palonkestovaatimuksia.;Tukesin päätöksellä tuote on määrätty poistettavaksi markkinoilta. Päätös koskee vain tuotteita näillä tunnistetiedoilla, korjatussa tuoteversiossa on erilainen arvokilpi ja pakkauksen painatuksessa on myös eroja.
30.03.2016;TP-LINK;TL-SG108 / T090085-2C1;Input: 100-240 V ~, 50/60 Hz, 0.3 A, class II. Output: 9 V d.c., 0.85 A;Ei määritelty;Verkkokytkin;6935364021153;Sähköisku;Myyntikielto;YNS-20151208-05;http://marek.tukes.fi/Tuote.aspx?kuvaid=27813,http://marek.tukes.fi/Tuote.aspx?kuvaid=27814,http://marek.tukes.fi/Tuote.aspx?kuvaid=27815;Myyntikieltopäätöksellä maahantuoja on määrätty lopettamaan tuotteen myynnin ja muun luovuttamisen eli uudet toimitukset jälleenmyyjille. Koska tuotteesta ei aiheudu välitöntä vaaraa hengelle, terveydelle tai omaisuudelle, maahantuojaa ei ole velvoitettu keräämään tätä tuotetta pois jälleenmyyjiltä tai loppukäyttäjiltä. Kuluttaja voi kuitenkin kuluttajasuojalain mukaan palauttaa tuotteen virheellisenä (turvallisuusvaatimusten vastaisena) ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voi tehdä, on myyjällä oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Sandcom Oy ,Maahantuoja,Apilakatu 13 A,20740,TURKU;;Tuotteen virtalähteen eristyksessä on puutteita.;Tukesin päätöksellä tuotteelle on asetettu myyntikielto.
30.03.2016;Konstsmide;Art: 1336-000/ B21-20;20*1,14W, 230-240V, 50Hz, class II, IP20;Valaisimet ja valaisintarvikkeet;Lamppusarja;7318301336005;Palo;Myyntikielto;YNS-20151208-03;http://marek.tukes.fi/Tuote.aspx?kuvaid=28101,http://marek.tukes.fi/Tuote.aspx?kuvaid=28102,http://marek.tukes.fi/Tuote.aspx?kuvaid=28104;Myyntikieltopäätöksellä maahantuoja on määrätty lopettamaan tuotteen myynnin ja muun luovuttamisen eli uudet toimitukset jälleenmyyjille. Koska tuotteesta ei aiheudu välitöntä vaaraa hengelle, terveydelle tai omaisuudelle, maahantuojaa ei ole velvoitettu keräämään tätä tuotetta pois jälleenmyyjiltä tai loppukäyttäjiltä. Kuluttaja voi kuitenkin kuluttajasuojalain mukaan palauttaa tuotteen virheellisenä (turvallisuusvaatimusten vastaisena) ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voi tehdä, on myyjällä oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Konstsmide Finland Oy ,Maahantuoja,Tiilipojanlenkki 4,01720,VANTAA;;Vikatilanteessa tuote voi lämmetä niin, että muoviosat alkavat sulaa.;Tukesin päätöksellä tuotteelle on asetettu myyntikielto.
30.03.2016;halo omega 500;SYZY0801000 11/2015 (latauslaite);Input: 100-240V, 50/60Hz, 0.3A / Output: 8.4Vdc, 800 mA, class II, IP20;Valaisimet ja valaisintarvikkeet;Polkupyörän lamppu;6418641035956;Sähköisku;Myyntikielto;YNS-20151207-04;http://marek.tukes.fi/Tuote.aspx?kuvaid=28523,http://marek.tukes.fi/Tuote.aspx?kuvaid=28518,http://marek.tukes.fi/Tuote.aspx?kuvaid=28520;Myyntikieltopäätöksellä maahantuoja on määrätty lopettamaan tuotteen myynnin ja muun luovuttamisen eli uudet toimitukset jälleenmyyjille. Koska tuotteesta ei aiheudu välitöntä vaaraa hengelle, terveydelle tai omaisuudelle, maahantuojaa ei ole velvoitettu keräämään tätä tuotetta pois jälleenmyyjiltä tai loppukäyttäjiltä. Kuluttaja voi kuitenkin kuluttajasuojalain mukaan palauttaa tuotteen virheellisenä (turvallisuusvaatimusten vastaisena) ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voi tehdä, on myyjällä oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Oy Huntteri Ab ,Maahantuoja,Lukkosepänkatu 4,20320,TURKU;;Tuotteen latauslaiteessa on eristyspuute.;Tukesin päätöksellä tuotteelle on asetettu myyntikielto.
30.03.2016;Brilliant (liitäntälaite: Power Supply);Katrina G94816 (liitäntälaite: RKGSDC1100600A);Valaisin: DS-6W, 10V, 600mA, class III, IP20 (Liitäntälaite:100-240V, 50/60Hz, 11V / 600mA, class II, tc 75°C);Valaisimet ja valaisintarvikkeet;Pöytävalaisin LED;4004353204227;Sähköisku;Myyntikielto;HMU-20151215-01;http://marek.tukes.fi/Tuote.aspx?kuvaid=27701,http://marek.tukes.fi/Tuote.aspx?kuvaid=27706,http://marek.tukes.fi/Tuote.aspx?kuvaid=27708;Myyntikieltopäätöksellä maahantuoja on määrätty lopettamaan tuotteen myynnin ja muun luovuttamisen eli uudet toimitukset jälleenmyyjille. Koska tuotteesta ei aiheudu välitöntä vaaraa hengelle, terveydelle tai omaisuudelle, maahantuojaa ei ole velvoitettu keräämään tätä tuotetta pois jälleenmyyjiltä tai loppukäyttäjiltä. Kuluttaja voi kuitenkin kuluttajasuojalain mukaan palauttaa tuotteen virheellisenä (turvallisuusvaatimusten vastaisena) ostopaikkaan, jotta myyjä voi korjata sen vaatimusten mukaiseksi. Ellei korjausta voi tehdä, on myyjällä oikeus antaa korvaava tuote tilalle tai viime kädessä kaupan saa purkaa. Menettelystä on kerrottu tarkemmin kuluttajansuojalaissa.;Oy Roomlight Ab ,Maahantuoja,Mänkimiehentie 14,02780,ESPOO;;Tuotteen liitäntälaitteessa on eristyspuute.;Tukesin päätöksellä tuotteelle on asetettu myyntikielto.
